p_id,p_name,p_id_shop,p_shop_name,p_brand,p_categories,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
38309801,Vỉ 5 Viên Pin CR1220 ( CR 1220/5BE x 1 Vỉ ) Lithium 3V Panasonic - Hàng Chính Hãng,1242.0,"Vo Hoang Trading Co.,Ltd",Panasonic,"Pin tiểu, pin sạc",1163.0,483,80000,80000,0
54132706,"Bộ sạc Energizer Charger kèm 4 pin Ener AA 2000mAh, tự ngắt sạc (CHVCM4) ( Mẫu mới)",1242.0,"Vo Hoang Trading Co.,Ltd",Energizer,Máy sạc pin,971.0,167,425000,425000,0
55124901,"Thùng Rác Mini Phòng Ngủ, Toilet, Xe Hơi Khả Năng Giữ Mùi 90%",17480.0,Ghế Nam Việt,OEM,"Thùng rác, đồ hốt rác",959.0,316,100000,100000,0
173671939,Phân Bón Hữu Cơ SIÊU HOA GIẤY Phân Bón Chuyên Dùng Cho Hoa Giấy Gói 700gram,212248.0,HeLiCorp,OEM,Phân bón,275.0,241,35000,19250,45
76468352,Combo 200 CÁI TÚI LỌC RÁC BỒN RỬA CHÉN - KT: 10x10cm -Hàng chất lượng tốt,53713.0,linhkien1984,OEM,Phụ kiện nhà bếp khác,680.0,43,34880,34880,0
91271951,"Túi 100 Màng Bọc Thực phẩm, Thức Ăn Co Dãn Tái Sử Dụng Nhiều Lần HÀNG ĐẸP",19698.0,Bách Hóa VInh Đạt,OEM,"Màng nhôm, giấy bạc bọc thực phẩm",630.0,84,9500,9500,0
174835003,"Bộ vòi xịt rửa tưới cây co giãn 15m, 22m, 30m - Bộ vòi rửa xe máy ô tô thông minh, vòi tưới nước, tưới cây giãn nở, Ống nước co giãn",53713.0,linhkien1984,OEM,Vòi nước và phụ kiện tưới cây,265.0,39,70000,70000,0
103757642,"Chuông Báo Khách Cửa Hàng, Báo Động Chống Trộm Cảm Biến Chuyển Động Hồng Ngoại Không Dây CTFAST 02 - Lời Chào Báo Khách Ghé Thăm, Dọa Trộm Xâm Nhập",54602.0,HUY HÙNG AFAST,CTFAST,Chuông báo,576.0,198,409000,383100,6
149845952,Vỏ chăn Cotton Tici M2T bedding kích thước 2m x 2m2,252297.0,M2T Bedding Official,OEM,Root,383.0,69,250000,200000,20
102464159,Sơn xịt ATM Spray đa năng xịt trên mọi chất liệu cao cấp,246985.0,PHƯƠNG ĐÔNG TPHCM,ATM,Sơn,583.0,142,38000,38000,0
117426549,Hộp Thuỷ Tinh Luminarc Pure Dahlia Vuông 760ml - LUHOL5316 ,189048.0,Luminarc Official Store,Luminarc,Hộp đựng thực phẩm,511.0,121,124000,124000,0
44350764,"Combo 2 Thanh treo đồ dán tường,tủ quần áo, nhà bếp, có 6 móc chịu lực (giao màu ngẫu nhiên) GD263-MTSC-Thanh2",152674.0,nhaxinhxinh,OEM,"Giá, móc, cây treo",1120.0,1,40000,40000,0
203969467,Máy cắt lông xù quần áo Deerma MQ300-Hàng chính hãng,155048.0,Deerma Official Store,Deerma,Phụ kiện giặt ủi khác,63.0,25,219000,219000,0
143846984,"Áo gối nằm, ôm phi lụa Thái Tuấn, combo áo (vỏ) gối giá rẻ chất phi lụa cao cấp hàng loại 1 giá khuyến mãiGiá Siêu Rẻ",244921.0,Bedding Store,OEM,Root,404.0,48,54000,54000,0
52297710,"Bộ 25 Móc dán tường, dính tường trong suốt Siêu chắc, siêu chịu lực loại 10kg",53713.0,linhkien1984,OEM,Nhà Cửa - Đời Sống,1000.0,118,24500,24500,0
152816167,Bình Đựng Nước 2L Dễ Thương Có Vạch Báo Giờ Uống Nước Mỗi Ngày Kèm Khăn Lau 2 Mặt BaoAn - Hàng Chính Hãng,141792.0,Shop Mạnh Tiến,BaoAn,Bình đựng nước,376.0,490,149000,115400,23
74598515,Đệm ngồi 3D Silicon cao cấp thoáng khí chống đau mỏi - Hàng nhập khẩu,104276.0,YORN Official Store,YORN,Gối các loại,742.0,2197,149000,149000,0
73528576,"Bó 5 thanh gỗ thông pallet dài 60cm, rộng 9cm, dày 1.3cm bào láng 4 mặt dùng trang trí, đóng kệ, chậu hoa, DIY",73706.0,Hộp gỗ cắm hoa,OEM,Trang trí nhà cửa khác,764.0,158,55000,55000,0
184885115,"(350-400ml) Cốc sứ họa tiết Noel - Tết có nắp có thìa - Quà tặng Giáng Sinh, Năm mới (mẫu 2022)",242867.0,C Yin Candle,OEM,"Ly, cốc & phụ kiện ly",152.0,6,120000,120000,0
90572910,"Combo  04  đế cao su chống rung máy giặt - HT SYS - Đế chống rung máy giặt - Đế chống ồn máy giặt, máy sấy,tủ lạnh, bàn ghế +01 Sét 3 móc dính dán tường vàng tài lộc HT SYS",102810.0,HT SYS Official Store,HT SYS,Phụ kiện giặt ủi khác,633.0,235,139000,83000,40
186467035,"Kệ Treo Tường Trang Trí Decor FIVO Mã FB41 Chất Liệu Gỗ Dày 17mm, Tiết Kiệm Diện Tích, Đinh Âm Tường Chắc Chắn",112244.0,Vimila Mart,FIVO,Kệ & Tủ,184.0,63,98000,52000,47
169051399,"Túi nilon đen đựng rác, túi đen đóng hàng có quai loại đựng 1kg, 2kg, 3kg, 5kg, 10kg, 15kg, 20kg, 30kg (bịch 1kg)",271425.0,Hộp carton Túi gói hàng HT,OEM,Nhà Cửa - Đời Sống,299.0,206,38000,28000,26
44120270,Nhiệt ẩm kế điện tử phòng ngủ,291080.0,ShopAnZ,OEM,Nhà Cửa - Đời Sống,1112.0,10,273998,136999,50
92366521,Cuộn Led dây dán 5m 5050 12V,25156.0,THUAN HUNG,OEM,Đèn khác,624.0,4,65000,65000,0
138686151,Đầu Vòi Tưới Cây Tăng Áp Đa Năng 27 - 34 Nối trực tiếp ống dây hoặc máy bơm,234436.0,Giống Rau Sạch,OEM,Root,421.0,44,40000,40000,0
38113336,"(tặng hộp đựng) Bộ 4 Pin sạc AA  1.2V Ni-MH 3000mAh lắp mic không dây,máy đo huyết áp,đồ chơi trẻ em...",126913.0,MAGICBOX,OEM,"Pin tiểu, pin sạc",1164.0,426,101500,101500,0
100901221,"Chậu sứ trồng cây kèm đĩa hứng nước, chậu trồng cây đẹp phù hợp trồng cây để bàn, cây văn phòng, cây phong thủy.",188396.0,Ken Garden,OEM,Lọ hoa,589.0,346,25000,25000,0
56706006,Đèn Pha LED 100 W,265270.0,DỤNG CỤ THIẾT BỊ PHÁT ĐẠT,OEM,Nhà Cửa - Đời Sống,929.0,27,217000,217000,0
138180649,"Áo nệm, bọc nệm topper 2 mặt có khóa kéo, kích thước 1mx2m, 1m4x2m, 1m6x2m, 1m8x2m, Dùng cho nệm dày 3-9cm",234991.0,Bạch Thanh Shop,RioTex,Root,422.0,188,139000,139000,0
20615119,Pin sạc AAA NiMH dung lượng lớn 1300mah (4 Viên AAA),126913.0,MAGICBOX,OEM,"Pin tiểu, pin sạc",1293.0,543,79000,79000,0
212261708,Cân Điện Tử Nhà Bếp Dạng Thìa Cân Đo Định Lượng Cân Tiểu Ly Điện Tử Kiêm Muỗng Đo Lường Ăn Dặm Cho Bé Thìa Đong Định Lượng Mini Đo Gia Vị Làm Bánh Hiện Đại,37005.0,tiện ích giá rẻ,OEM,Cân nhà bếp,14.0,0,148999,148999,0
199631335,"Miếng Bọt Biển Deli Cỡ Nhỏ, Lau Rửa Ô Tô, Xe Máy, Chén Bát, Đồ Dùng Gia Đình Tiện Dụng, Chất Liệu Mềm Mại DL882005",236924.0,Deli tools Store,Deli,Phụ kiện máy xịt rửa,91.0,50,23000,13000,43
109193404,1 Kí Bao Ni Lông Tự Hủy Sinh Học - Kiều Gia - Màu Trắng Sữa - 13 Size / 1 Kilograms Of Bio-degradable Shopping Bags - KieuGia - Color Milk White - 13 Sizes,162709.0,EcoPack,OEM,"Túi, màng bọc thực phẩm",554.0,107,59000,59000,0
138933205,"Ruy băng, cuộn 2cm",238547.0,Hoa giấy handmade PT,OEM,Root,420.0,33,10000,10000,0
207406602,[HÀNG TẶNG KHÔNG BÁN] Set 6 Tượng Con Giáp Sứ Minh Long,197402.0,Minh Long Official Store,Minh Long I,Mô hình & Tượng trang trí,37.0,11,59400,59400,0
59274781,"Khăn tắm tẩy tế bảo chết FUNU, dây tắm chà lưng có 2 tay cầm tiện ích - Giao Màu Ngẫu Nhiên",134154.0,Funu Home,FuNu,Khăn,873.0,82,35000,35000,0
93765404,Khăn Giấy Gấu Trúc Sipiao - 1 gói 300 tờ siêu dai,230038.0,BAOTRAN STORE,OEM,Phụ kiện nhà bếp khác,618.0,0,12900,12900,0
182797528,"Bàn làm việc chân sắt sơn tĩnh điện vô cùng chắc chắn với thiết kế có giá sách và kệ để cây máy tính vô cùng thông minh, tiện lợi",176006.0,Nội Thất Thông Minh 5C,OEM,Bàn ghế làm việc,225.0,20,1200000,699000,42
65446627,"Chảo sâu lòng chống dính đáy từ Tefal Day by Day 24cm, dùng cho mọi loại bếp- Hàng chính hãng",173925.0,Điện Máy Sao Kim,Tefal,Nhà Cửa - Đời Sống,853.0,0,402000,402000,0
163304843,Máy phun rửa áp lực cao Karcher K2 Classic ,13705.0,KARCHER VIETNAM,Karcher,Máy xịt rửa,294.0,142,2590000,1490000,42
36185438,BAO 5 KG - PHÂN TRÙN QUẾ ĐÃ QUA XỬ LÝ - CHUYÊN RAU SẠCH VÀ CÂY ĂN TRÁI - PHÂN BÓN SINH HỌC - VI SINH,104384.0,Thanh Hà Store,OEM,Phân bón,1181.0,378,42998,42998,0
146564243,Bộ ga giường Everon Lite ELM 211 Microfiber Lá mảnh (4 món),2207.0,Everon Official Store,Everon Lite,"Bộ ga, ra, drap",394.0,130,800000,478000,40
108371879,[Tặng bông lau] Cây lau nhà sợi fiber kỳ diệu maxi 360 MyJae Đài Loan thông minh lau sạch nhanh khô,190794.0,MyJae Flagship Store,MyJae,"Chổi, cây lau nhà",559.0,91,1200000,399000,67
25800931,Cốc Giữ Nhiệt Basic Table Mug Lock&Lock LHC9002 (500ml),46755.0,AMZO,LocknLock,Nhà Cửa - Đời Sống,1245.0,2,299000,191998,36
135442317,Keo Nến Deli 0.7x20cm Chất Lượng Cao - Phù Hợp Với Mọi Loại Súng Bắn Keo - DL5042,236924.0,Deli tools Store,Deli,Súng bắn keo,422.0,137,70200,35000,50
59359188,PHÍCH  CẮM CHUYỂN ĐỔI 3 CHẤU SANG 2 CHẤU VÀ CHIA 2 Ổ TOSHINO PS18-A2  2000W - HÀNG CHÍNH HÃNG,5135.0,Toshino,TOSHINO,"Ổ cắm, ổn áp, biến áp",870.0,877,49000,23000,53
128935485,Thìa Ăn Phở Ăn Soup - Inox 304 Jodily Cao Cấp Sáng Bóng Bền Mãi Với Thời Gian,151652.0,Jodily StarHome HP,Jodily StarHome,"Đũa, muỗng, nĩa",450.0,1377,15000,10000,33
115532506,"Hộp Nhựa Đựng Thực Phẩm, Hộp Bảo Quản Thực Phẩm Tủ Lạnh Homepower Trong Suốt Có Khay Lót Đáy Giúp Ráo Nước, Vòng Ghi Chú Thời Gian Bảo Quản Tiện Lợi",166385.0,Homepower Official Store,Homepower,Hộp đựng thực phẩm,526.0,1255,190000,148800,22
155546820,Hộp nhựa đựng thực phẩm tủ lạnh 2 lớp Homepower ghi chú thời gian bảo quản thông minh kèm rổ thoát nước tiện lợi - Cao cấp,166385.0,Homepower Official Store,Homepower,Hộp đựng thực phẩm,364.0,366,105000,105000,0
181710245,Nệm Gấp Văn Phòng - Đệm Ngủ Trưa Văn Phòng - Nệm Ngủ Gấp Gọn 1 Người Nằm - Đệm Du Lịch Cá Nhân,46719.0,DUY LỘC,OEM,Nệm,230.0,119,280000,170000,39
57045660,Bình Đựng Nước Lock&Lock Easy Grip Dung Tích 1.2L HAP813,189219.0,JA STORE,LocknLock,Bình đựng nước,924.0,97,60000,51000,15
197866723,"Túi Màng bọc thực phẩm JYoohome chất liệu PE co giãn có chun siêu dai, Túi gấu bọc đồ ăn thực phẩm có thể tái sử đụng - Hàng chính hãng",249634.0,Homebox Store,JYooHome,"Túi, màng bọc thực phẩm",108.0,34,40000,20000,50
200720932,Ghế Ngồi Đa Năng Sử Dụng Cho Bàn Làm Việc Bàn Ăn Thương Hiệu IGA - GN60,48574.0,IGEA Nội Thất Thông Minh,IGA,Bàn ghế các loại,85.0,25,333000,317000,5
113773790,Bình Thủy Tinh 2 Lớp Pha Trà Doron MS79 - Cách Nhiệt Tốt - Có Lõi Lọc Inox 304 - Dung Tích 400ml - Hàng Loại 1,154892.0,HDC Home,DORON,"Bình, ly uống trà và phụ kiện",535.0,337,129000,129000,0
178936441, Đũa Gỗ Mộc Hương Cao Cấp - Gỗ Tự Nhiên - Đánh Bóng Thủ Công - Không Ẩm Mốc - Vỉ 10 đôi ,151652.0,Jodily StarHome HP,Jodily StarHome,"Đũa, muỗng, nĩa",240.0,379,135000,90000,33
142312235,Nệm PE Hàn Quốc cao cấp gấp 3 ( 1m2 x 2m x 3cm)  tặng 1 cặp áo gối nằm màu ngẫu nhiên,44079.0,Xưởng SX Nệm,OEM,Nệm,408.0,92,270000,201488,25
87628025,Dây Đèn LED Bóng Tròn Năng Lượng Mặt Trời Chống Nước Trang Trí Sân Vườn,17480.0,Ghế Nam Việt,OEM,Đèn khác,644.0,338,200000,200000,0
184594767,Bình Gas Bơm Hột Quẹt Bật Lửa + Tặng Kèm Đầu Bơm Chuyên Dụng ,66824.0,SocpiStore,OEM,"Than, cồn & Dụng cụ mồi lửa",216.0,17,75000,75000,0
144070576,"Đèn cắm sân vườn cắm cỏ trang trí năng lượng mặt trời, đèn trang trí sân vườn MT01",245895.0,Shopcongngheso18,OEM,Đèn ngoài trời,400.0,313,42000,42000,0
116900439,Bộ 6 Đĩa Thuỷ Tinh Luminarc Trianon Trắng 16cm - LUTRN3653 ,189048.0,Luminarc Official Store,Luminarc,"Tô, chén, dĩa",516.0,104,285000,185000,35
54582729,KỆ ĐẦU GIƯỜNG 1 TẦNG - TỦ ĐẦU GIƯỜNG - GỖ THÔNG NEWZEALAND - MÀU GỖ VÀNG NHẠT TỰ NHIÊN CÓ VÂN GỖ,179883.0,Cây Thông Xinh,OEM,Tủ,968.0,189,109000,109000,0
204036532,Bình Gas Bơm Bật Lửa BlueSky,253455.0,CỬA HÀNG 108,OEM,"Than, cồn & Dụng cụ mồi lửa",62.0,21,65000,65000,0
71518873,Nồi Decor Lock&Lock LDE1181IH (18cm) - Màu Mint,1.0,Tiki Trading,LocknLock,Nhà Cửa - Đời Sống,803.0,873,929000,460000,50
106996271,Bộ vòi dẫn nước nước rửa chén inox 304 gắn bồn rửa bát dây dài 1.2met,291069.0,RUBY2,OEM,"Chậu, vòi rửa chén bát",565.0,188,122590,61295,50
147384609,THÙNG 40 GÓI GIẤY ĂN RÚT HÌNH THỎ SIÊU SIÊU HÓT HÍT,298269.0,ThuyDungShop2002,OEM,Nhà Cửa - Đời Sống,392.0,51,109000,109000,0
190989483,Bình giữ nhiệt Baby Inox 316 Elmich EL8017 dung tích 300ml,1.0,Tiki Trading,Elmich,Bình giữ nhiệt,175.0,85,319000,233000,27
177960863,"[HOT SALES] Tấm nhựa lót sàn ban công, sân vườn PP - kích thước 30 cm x 30 cm x 2 cm.",234077.0,T Store 01,3T,Ngoại thất sân vườn khác,245.0,2188,13000,13000,0
84776644,"Khăn Trải Bàn KUNBE Chống Thấm Nước Họa Tiết Độc Đáo, Tấm Lót Decor Bàn Ăn Kẻ Caro Nhiều Kích Thước",61513.0,chat24h,KUNBE,Phụ kiện phòng ăn khác,647.0,204,45000,45000,0
212461891,Combo 20c Đèn Lồng Tổ Ong Trang Trí Tết size 15cm/20cm/24cm/30cm/34cm,265552.0,Shop thiết bị đồ chơi thân thiện,OEM,Trang trí nhà cửa khác,13.0,12,55000,55000,0
49865603,Cốc giữ nhiệt Elmich inox 304 580ml EL3666,1.0,Tiki Trading,Elmich,"Ly, cốc & phụ kiện ly",1035.0,515,469000,288000,39
117656718,"Miếng dán kệ nhà tắm, kệ góc trong suốt thay đổi vị trí mới ",17480.0,Ghế Nam Việt,OEM,Root,510.0,113,30000,30000,0
133808448,"Phân Hữu Cơ Đạm Cá 1KG TKS Dạng Viên - Trồng Rau Sạch, Hoa Hồng, Cây Cảnh Bằng Đất Sạch, Xơ Dừa Mùn Dừa, Phân Bón Hữu Cơ",212248.0,HeLiCorp,TKS  Thủy Kim Sinh,Phân bón,436.0,1533,47000,25850,45
117002224,"Phân Trùn Quế Nguyên Chất Lavamix 2Kg Phân Hữu Cơ Bón Rau và Cây Cảnh, Trộn Giá Thể Đất Sạch Xơ DừaTrồng Cây",212248.0,HeLiCorp,Lavamix,Phân bón,491.0,871,45000,24750,45
21466336,20 Móc Treo Quần Áo Nhôm Cao Cấp ,72116.0,MimiShoping,OEM,"Móc treo, kẹp quần áo",1282.0,753,53500,53500,0
156222332,SEN TẮM CÂY NÓNG LẠNH NHẬP KHẨU NGA FULLBOX F2428 - HÀNG CHÍNH HÃNG - SIÊU BỀN BỈ,255627.0,Frap Gappo Store,Frap,Root,361.0,111,4700000,2491000,47
32014487,Chăn Nỉ Văn Phòng Cao Cấp (160cm * 120cm),273325.0,Bách hóa tổng hợp 247,OEM,"Chăn, mền và phụ kiện",1211.0,0,98559,98559,0
164430965,"Màng Bọc Thực Phẩm Bo Chun, Màng PE An Toàn Với Thực Phẩm MyJae",190794.0,MyJae Flagship Store,MyJae,"Túi, màng bọc thực phẩm",314.0,50,99000,59000,40
81936241,HỘP ĐỰNG TÚI ĐỰNG QUẦN ÁO KHUNG THÉP 56L- LIVING BOX 56L- Dài 50x Rộng 40x Cao 28.5cm,132509.0,Blue Home,Morninghouse,Tủ,654.0,1548,85000,80000,6
55956438,"(Hộp 8 Viên) Tẩy Lồng Máy Giặt Dạng Sủi Nhật Bản, Vệ Sinh Máy Giặt Và Khử Mùi Hiệu Quả Với Công Nghệ Sủi Bọt Cô Đặc Thế Hệ 2 - Hàng Chính Hãng",112244.0,Vimila Mart,SPEVI,Nhà Cửa - Đời Sống,940.0,1968,76000,61000,20
143001862,"Ổ ĐIỆN ĐA NĂNG WORKZ  Sử dụng Cắm nồi chiên không dầu, nồi lẩu mini , lẩu điện an toàn có ổ cắm USB Ổ Điện chịu tải 2500W",692.0,Cửa hàng Babyhop,Shoptida,"Ổ cắm, ổn áp, biến áp",406.0,446,189000,189000,0
192015868,SỌT VẢI CANVAS ĐỰNG ĐỒ ĐA NĂNG 50L - THÙNG TÚI CHỨA QUẦN ÁO SIÊU ĐẸP VÀ CHẮC CHẮN,254939.0,Moon Shop Decor,OEM,Giỏ đựng quần áo,166.0,103,70000,39000,44
140821690,"Muỗng gỗ cán dài/Thìa gỗ/ Thìa cafe/ Nhíp gỗ/ Thìa lấy mật ong đa năng, tiện dụng, thân thiện môi trường",198293.0,HK shop HK,OEM,Root,414.0,388,9000,9000,0
24844188,Bộ máy đồng hồ treo tường kim trôi và 3 cây kim kèm theo ốc vít ,249606.0,gia dụng kim biên,OEM,Đồng hồ treo tường,1253.0,0,56858,56858,0
203514150,"Hàng Cao Cấp - Combo 10m Decal Dán Tường Sẵn Keo, Giấy Dán Tường Họa Tiết Đẹp",250437.0,XỐP DÁN TƯỜNG 3D BÌNH TÂN,OEM,Decal & giấy dán tường,66.0,44,96000,85100,11
20580153,Võng xếp khung thép cao cấp VINANOI KVT32 - Lưới võng cỡ đại màu xanh lá,10870.0,Mẹ bé Sóc Nâu,VINANOI,Võng,1290.0,317,599000,599000,0
188769126,"Chuông cửa không dây thông minh CACAZI A10, chống nước khoảng cách sử dụng trong 300M, 60 loại nhạc chuông, 110 DB",15126.0,GARADO,CACAZI,Chuông báo,189.0,153,255000,255000,0
51541280,Hộp Hâm Nóng ArirangLife EL-ALS263 (Hồng),1.0,Tiki Trading,Ariranglife,Nhà Cửa - Đời Sống,1012.0,1165,749000,433000,42
148841256,"Phân Bón Vua Đâm Chồi Giúp Cây Ra Đọt Đều, Xanh Lá, Vọt Đọt Thần Tốc Đâm Chồi Mạnh, Chống Nghẽn Đầu Lân, Vươn Đọt Cao",212248.0,HeLiCorp,OEM,Phân bón,387.0,1824,31600,17380,45
195544340,"Bình Inox Đựng Rượu CCCP Truyền Thống Dung Tích 2.0L Dày 0,6 ly - 64OZ ( Loại 1 ), Kèm Bao Da Phong Cách.",276201.0,US ARMY OFFICIAL,US ARMY,Bình đựng nước,139.0,71,398000,196000,51
190572601,( Rẻ vô địch) Sào phơi đồ xếp gọn,295695.0,Tổng Kho Nội Thất 1984s,OEM,Root,177.0,55,133000,133000,0
30008773,Hạt giống hành hương xanh,42056.0,KoyShop,OEM,Nhà Cửa - Đời Sống,1206.0,1119,2763,2863,0
208030792,Rèm Đèn LED Hình 12 Ngôi Sao May Mắn,183099.0,Ngoc LinhStore,OEM,Nhà Cửa - Đời Sống,32.0,5,147000,147000,0
146836141,Hộp đựng trang sức bọc da hai tầng có khóa - hộp đựng nữ trang cao cấp mẫu mới,184609.0,APL SHOP,OEM,Root,394.0,120,165000,165000,0
146288304,"Giá để/ Chân để/ Giá đỡ/ Chân đỡ đàn Guitar cao cấp - Kzm Kurtzman J2 - Đa năng, dành cho tất cả loại đàn Guitar - Màu đen - Hàng chính hãng",174653.0,KZM KURTZMAN OFFICIAL STORE,Kzm Kurtzman,Phụ kiện khác,396.0,434,138000,108000,22
155367822,Tủ đựng đồ mini 3 ngăn HQ1 phong cách Hàn trang nhã – Hộp vải đựng đồ đa năng 3 tầng Hàn Quốc chính hãng miDoctor,34473.0,Danido Store,miDoctor,Tủ,364.0,90,255000,129000,49
59471210,Bộ 3 Túi Đựng Chăn Màn Khung Sắt Gấp Gọn miDoctor (CÓ CHỌN MÀU),34473.0,Danido Store,miDoctor,Tủ,867.0,1720,400000,264900,34
44044385,Bộ sạc K-KJ51 kèm 2 viên pin sạc AA 2000mah eneloop Panasonic- Hàng chính hãng,1242.0,"Vo Hoang Trading Co.,Ltd",Panasonic,"Pin tiểu, pin sạc",1125.0,154,390000,390000,0
164807677,"Hộp quẹt bật lửa điện chăm bếp gas, bếp cồn sạc pin tạo 2 tia plasma chống gió mồi lửa nhanh an toàn bền bỉ lâu dài",184269.0,Quang Duy Plasma,	OEM,"Than, cồn & Dụng cụ mồi lửa",314.0,101,135000,117300,13
48175867,KỆ TRANG TRÍ VUÔNG 2 TẦNG - CAO 50CM x DÀI 35CM x RỘNG 35CM ,179883.0,Cây Thông Xinh,OEM,Kệ & Tủ,1065.0,255,102000,100400,2
176593176,"Đoàn tàu xe lửa bằng gỗ, trang trí giáng sinh và trang trí tiệc",277449.0,SGmua Store,OEM,Trang trí nhà cửa khác,257.0,14,82000,82000,0
75356087,Túi Đựng Hộp Cơm Giữ Nhiệt Đa Lớp Cỡ Lớn 34cm*25cm*15cm,17480.0,Ghế Nam Việt,OEM,Phụ kiện nhà bếp khác,730.0,607,60000,60000,0
39292323,Bình Nước Thủy Tinh WATER Phong Cách Hàn Quốc 460ml,135215.0,Yen Vi Shop,OEM,Bình đựng nước,1157.0,122,119000,119000,0
1611889,Vợt Muỗi Điện Quang ĐQ EMR01 BLR - Đen Phối Đỏ,246985.0,PHƯƠNG ĐÔNG TPHCM,Điện Quang,Vợt muỗi,1759.0,0,105000,105000,0
21881269,Dụng cụ gọt vỏ inox 304 DandiHome,,,DandiHome,,1276.0,0,0,60800,0
59288213,"Kệ Để Màn Hình Máy Tính, Bàn Phím, Sách và Đồ Văn Phòng SIB DECOR (Kệ Không Bao Gồm Các Sản Phẩm Khác)",3271.0,SIB Decor,SIB DECOR,Nhà Cửa - Đời Sống,873.0,537,290000,269000,7
38241122,Combo 20 đinh 4 chân chịu lực không cần khoan tường (Loại to - có móc treo),6351.0,Siêu Thị Linh Kiện,OEM,"Giá, móc, cây treo",1162.0,68,29997,29997,0
25690698,Đồng Hồ Điện Tử Mini V3 Bấm giờ Hẹn giờ Đếm ngược Báo Thức Giúp Nấu ăn Thể Thao Đấu Giá thí nghiệm thẩm mỹ viện hội họp,152429.0,MOHI,OEM,Đồng hồ để bàn,1245.0,114,50000,50000,0
201034185,"Thùng đựng gạo thông minh HOMEPOWER - Nắp lật từ tính, Vòng ghi chú thời gian, Chống côn trùng, ẩm mốc",166385.0,Homepower Official Store,Homepower,Hộp đựng thực phẩm,82.0,17,450000,299000,34
